index,image_link,group_id,entity_name,text
17337,https://m.media-amazon.com/images/I/61l-qks-9NL.jpg,709627,item_weight,"LIGHTER BUT POWERFUL
STARDERD SIZE

Go for this if you want to reduce concerns about battery weight

Voltage Capacity Size
1.5V 3000mMAH 49x14.5mm
"
17338,https://m.media-amazon.com/images/I/91rPUn+ohBL.jpg,254449,item_volume,"ACHTUNG! MAGNESIUM-OXID vs. CITRAT

ATTENTION! MAGNESIUM OXIDE vs. CITRATE ¢4

MAGNESIUM
CITRATE

MAGNESIUM OXID | OXIDE MAGNESIUM CITRAT | CITRATE

wird gleichmiiflig iiber lingeren Zeitraum im schnelle Aufnahme lisst den Magnesiumspiegel
V Darm aufgenommen kurzfristig ansteigen
is evenly absorped in the intestinge over a longer rapid absorption causes the magnesium level to
period of time rise briefly
V hilft damic langfristig die Magnesiumspeicher durch die kurze Verweildauer im Kérper kénnen
aufzubauen und zu erhalten (Shecheer et al. (2z012) die Speicherdepots kaum aufgefiillc werden
helps to build up and replenish magnesium ue to the short retention time in the body, the
storage depots storage depots can hardly be filled
V in der Natur kommt Magnesium hauptsichlich in in der Natur kommyt es als organisches Salz
anorganischer Form als Oxid vor (Citrat) nur sehr selcen vor
in nature, magnesium mainly occurs in inorganic in nature it occurs only very rarely as organic salt

form as oxide
"
17339,https://m.media-amazon.com/images/I/61XMuphtaML.jpg,752266,wattage,"T l00m
"
17340,https://m.media-amazon.com/images/I/814jBPECU2L.jpg,752266,wattage,"-~ Working Temperaure Range

100w P67

bod
"
17341,https://m.media-amazon.com/images/I/716F3GRsvbL.jpg,752266,wattage,"SUPER BRIGHT LED FLOOD LIGHT OUTDOOR

e

o

-O-  Watt: 100w

Lumen: 10000

/N |ighting Area(m’): 180

Dimmable

"
17342,https://m.media-amazon.com/images/I/71zyfehmt4L.jpg,752266,wattage,"ADVANCED HEAT DISSIPATIO

Cable Length:50CM(No Plug)

| e
SESENERA
\f ,rri\; ,,—pr‘rymr)r ﬂr‘rr""‘?‘Fr!‘ﬁrrm’

) 23.7cm/9.3in
3.4cm/1.3in

16.8cm/6.6in

=
=
O
S~~~
&
O
N~
=
O
L |

"
17343,https://m.media-amazon.com/images/I/71VmsCqFFoL.jpg,752266,wattage,"""D
=

GT02/610C

100
kWh/1000h

B
g
by
"
17344,https://m.media-amazon.com/images/I/91ltUpEsVvL.jpg,752266,wattage,"Thongshan Fanshuo Lighting Co, Ltd
FS-C7-CG-100W

=]
23

KWH/1000h [si

$102/6102

(O[L

"
17345,https://m.media-amazon.com/images/I/816iUtF3r+L.jpg,299791,item_weight,"Chain Length:18+2 inches/24inches
Weight:16.1g ? (I)

=y

- WORLD MAP WITH
ROTATABLE COMPASS

1.1linch

ADJUSTABLE

1.1inch
"
17346,https://m.media-amazon.com/images/I/61DlG+ySIkS.jpg,221399,maximum_weight_recommendation,"=l
PATIOFY
,

COMFORT AT YOUR DOOR STEP.

Height
66” Inches

Weight Holding

Capacity () ‘@ Q\:’Q‘ XD
X
‘

Sitting spac

Back 24""X19” Inc|

support height
36"" Inches

Breadth I

26” Inches

"
17347,https://m.media-amazon.com/images/I/71mEqZFjIfL.jpg,308856,item_weight,
17348,https://m.media-amazon.com/images/I/61gpr0A7AqL.jpg,308856,item_weight,"mplete daily nutrition
or all baby birds with
DHA OMEGA 3

"
17349,https://m.media-amazon.com/images/I/81rASFAvOML.jpg,459516,item_volume,"CONGCU ET PRODUIT
I

EN FRANCE

allergene

"
17350,https://m.media-amazon.com/images/I/61wQyOgDpNL.jpg,558374,item_weight,"CANDY

ENV Y

ROC
CAND

INGREDIENTS: Cane Sugar, Natural and Atificial Flavors, May Contain:
Red 40, Red 40 Lake, Yellow 5, Yellow 6, Yellow 5 & 6 Lake, Caramel
Titanium Dioxide, Sucrose, Methyl Paraben, Citric Acid,

Nutritional Facts Serving Size: 1

Amount per sening: Calories 90 Caloris from Fat: 0, Tota
Omg (0%), Total Carh 22g (8%g), Sugar 22g, Includes 22q Added Sugars (44%) Protein Og (0%).
Not a significant source for dietary fiber, Vitamin A, Vitamin C, calcium, or iron.
Percent Daily Values are hased on a 2,000 calorie diet.

Made in USA and South Africa. Distributed by Can

K
Y

Blue 1, Blue 142 Lake, Red 3,
olor, Mica Based Pearlescent,
hosphoric Add.

stick (22qg)

Fat 0g (0%V), Sodium

¥ Envy.

Manufactured in a facility that also processes milk, wheat, soy, peanuts, and tree nuts
WARNING: CONTENTS MAY POSE A CHOKING HAZARD

FRAGILE PLEASE HANDLE WITH CARE

WWW.CANDYENVY.COM

"
17351,https://m.media-amazon.com/images/I/611uArIFlIL.jpg,731432,item_weight,"A

\

RIcrH ccURCENOFEIE

4.5G PER 5G SERVING

"
17352,https://m.media-amazon.com/images/I/81qmKQ9eW8L.jpg,750220,item_weight,"t‘b‘\A’\qﬂ :/Qbsooyé

@) (@)
N <

e -¥egan
A Certified Organic

\ No Artificial
Ingredients

Vegan Friendly

6 Third Party

Anti-Ageing

YAUSHA(

Lab Tested

Gluten Free
g/

@ Immunity

/
"
17353,https://m.media-amazon.com/images/I/81LusxntnZL.jpg,750220,item_weight,"720 70 20 202070 20 20 20 0.0 .0 000

1

NUTRITION FACTS

NUTRITION FACTS /100g

Vitamin C as Ascorbic Acid 1.38 g

Protein (N X 6.25g) 2.3 g
Sodium as Na 8.10 mg
Total Carbohydrate 62.6 g

Dietary Fibre 25.8 ¢
Magnesium as Mg 44.0 mg

Zinc as Zn 0.750 mg
Phosphorus as P 74.5 mg

Energy Value 313 Kcal

Total Fat 0.2 g
Iron as FE 1.29 mg

| Calcium as Ca 88.8 mg

Energy 1.317 Kj

==
&)
5
O R
o -
QO
=
<«

NVZANZA

SRR KKK
NN N NN 1N NN N N N Y NN N NN NN NNV NNV

KKK IR LKL ILKL K

"
17354,https://m.media-amazon.com/images/I/81FCuESAs9L.jpg,884560,item_weight,
17355,https://m.media-amazon.com/images/I/61hh4bSIw8L.jpg,140266,voltage,"Y| FEATURES

e [CPOWER LED SCENE OR AREA LIGHTING

*  HEAVY DUTY MOUNTING BRACKETS INCLUDED
* 115 DEGREE HORIZONTAL BEAM

e 3-36VOC

* |P6B COMPLIANT

*  |MPACT RESISTANT POLYCORBONATE LENS

*  INTEGRATED THERMAL MANAGEMENT

*  PRESSURE EQUALIZING VENT
"
17356,https://m.media-amazon.com/images/I/81AMn4K6+TL.jpg,932012,item_weight,"ROLL SHADE

uv
PROTECTION
Y

b

PERMEABLE
SR —
‘ 3
YEAR
WARRANTY
—

GSM
MATERIAL

Black and brown ropes are
randomly shipped.

COLOR

"
17357,https://m.media-amazon.com/images/I/51w7tXLYQxL.jpg,529606,item_weight,"@903

\H‘l
J w, /,wﬁq L

"
17358,https://m.media-amazon.com/images/I/61TwUKUki4L.jpg,273748,item_weight,"PRODUCT SIZE

19CM

Cm 13CM

Brand: FANDARE Material : Polyester

Weight : 0.2KG Suitable Object : Men & Women
"
17359,https://m.media-amazon.com/images/I/71OgAWq-0yL.jpg,281678,item_volume,
17360,https://m.media-amazon.com/images/I/81Gj0IIH1-L.jpg,639090,item_weight,
17361,https://m.media-amazon.com/images/I/612STwJzVCL.jpg,810266,item_weight,"MATERIAL: A
SUPERIOR FINE BONE CHINA §5E'Cfﬁgé4 N

DIA:
8 CM. 3.15IN.

LETTERS:
HEIGHT LETTERS:
6,5 CM. 2,56 IN.

280 G. == DISHWASHER-SAFE 250 ML.
8.11 OZ MICROWAVE-SAFE 8.81 OZ.
"
17362,https://m.media-amazon.com/images/I/81SwhxSAxnL.jpg,558374,item_weight," NETWT. 402 (1139)

Lil{in(size:
HugeF
CANDY, NETAWT3!5{0Z4((999)

"
17363,https://m.media-amazon.com/images/I/71UNMtQcMbL.jpg,558374,item_weight,")

"
17364,https://m.media-amazon.com/images/I/71u0JznWNJL.jpg,558374,item_weight,"SOUR 0UTsio: B
HEWY INSIDE

&C
GGLY ALLOVER

"
17365,https://m.media-amazon.com/images/I/71IyCJNjGzL.jpg,558374,item_weight,
